lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-29796	1280.0	706.0	3326.0	1953.0	805.0	3745.0	5224.0	3978.0	1214.0	6360.0	3285.0	3563.0	2245.0	3589.0	809.0	1796.0	1955.0	1060.0	1617.0	2093.0	5680.0	1476.0	6890.0	5360.0	1104.0	7361.0	10340.0	8776.0	5018.0	5352.0	278.0	551.0	619.0	2531.0	111941.0	1522567.0	2115084.04334
sub-29797	1114.0	660.0	2567.0	1671.0	468.0	3492.0	5068.0	3870.0	1220.0	5785.0	2720.0	4199.0	2014.0	3761.0	660.0	1602.0	1709.0	687.0	1676.0	2050.0	4834.0	1285.0	5576.0	5049.0	919.0	6731.0	7564.0	6325.0	4321.0	4559.0	273.0	548.0	429.0	2325.0	97725.9	1299002.0	1733183.29461
sub-29798	961.0	528.0	2317.0	1490.0	465.0	3315.0	4445.0	2718.0	1030.0	4855.0	2277.0	2751.0	1693.0	2950.0	579.0	1143.0	1667.0	554.0	1329.0	1219.0	4345.0	1091.0	5599.0	3956.0	731.0	5194.0	6970.0	6072.0	4238.0	4134.0	261.0	488.0	438.0	2241.0	84042.3	1150482.0	1206473.00051
sub-29799	978.0	605.0	2458.0	1508.0	625.0	3120.0	5598.0	3414.0	949.0	4550.0	2996.0	2891.0	1965.0	3199.0	738.0	1633.0	1955.0	693.0	1673.0	1097.0	5369.0	1108.0	6156.0	4412.0	815.0	4932.0	8429.0	6929.0	3618.0	4491.0	240.0	519.0	417.0	2480.0	92551.1	1250619.0	1743298.26337
sub-29800	1089.0	902.0	1782.0	1560.0	687.0	3203.0	4402.0	3616.0	904.0	5567.0	2593.0	2876.0	2074.0	3025.0	711.0	1344.0	1369.0	733.0	1614.0	1256.0	4307.0	1123.0	5475.0	4098.0	809.0	6694.0	8327.0	5930.0	3931.0	4287.0	300.0	580.0	500.0	2281.0	89944.2	1244901.0	1406259.67403
sub-29864	1105.0	570.0	2754.0	1378.0	711.0	3530.0	5059.0	4093.0	1347.0	6143.0	2834.0	3531.0	1744.0	3854.0	772.0	1608.0	2181.0	820.0	1644.0	1713.0	4836.0	1332.0	4912.0	5104.0	1025.0	6523.0	8083.0	6900.0	5004.0	4766.0	274.0	511.0	549.0	2661.0	99853.3	1874625.0	1659949.85547
sub-29865	1059.0	616.0	3052.0	1464.0	398.0	3806.0	4838.0	4134.0	967.0	6461.0	3143.0	3196.0	2019.0	3767.0	799.0	1440.0	2039.0	929.0	1664.0	1171.0	4511.0	1264.0	5764.0	4354.0	929.0	6410.0	8977.0	5732.0	5402.0	4569.0	330.0	461.0	603.0	3158.0	99411.6	1902355.0	1736013.36474
sub-29866	950.0	588.0	1839.0	1415.0	544.0	2715.0	5074.0	3633.0	847.0	5283.0	2223.0	2765.0	1758.0	2953.0	524.0	1216.0	1340.0	692.0	1069.0	1333.0	3431.0	995.0	3800.0	3438.0	608.0	5371.0	6077.0	4760.0	3582.0	3762.0	219.0	465.0	414.0	2043.0	77719.3	1425921.0	1252278.5011
sub-29867	913.0	411.0	2038.0	1366.0	276.0	2454.0	3819.0	2446.0	702.0	5157.0	2241.0	2676.0	1594.0	2413.0	449.0	1322.0	1362.0	598.0	1121.0	1277.0	3515.0	934.0	4473.0	3201.0	495.0	5146.0	6457.0	4111.0	3396.0	3399.0	234.0	323.0	413.0	1934.0	72563.4	1298708.0	1142941.81979
sub-29868	926.0	600.0	3340.0	1447.0	407.0	3218.0	3974.0	3141.0	1088.0	5149.0	2957.0	3325.0	1672.0	2985.0	577.0	1396.0	1969.0	777.0	1701.0	1490.0	4296.0	1234.0	5495.0	3742.0	955.0	6882.0	9005.0	4930.0	5107.0	3940.0	203.0	409.0	610.0	2668.0	91595.7	1727139.0	1650524.8369
sub-29869	939.0	622.0	2113.0	1361.0	286.0	2722.0	4635.0	3424.0	941.0	4772.0	2293.0	2888.0	1824.0	3359.0	581.0	1317.0	1647.0	649.0	1359.0	1239.0	4247.0	1062.0	4342.0	3432.0	536.0	5680.0	6354.0	5468.0	3915.0	3638.0	250.0	351.0	456.0	2176.0	80862.1	1529897.0	1349970.92831
sub-29870	923.0	668.0	2422.0	1787.0	420.0	3525.0	3887.0	3065.0	1661.0	5338.0	2711.0	3100.0	1801.0	2744.0	665.0	1358.0	1957.0	705.0	1648.0	1424.0	5164.0	1090.0	4952.0	5058.0	1087.0	6349.0	7775.0	7422.0	4674.0	3960.0	235.0	372.0	599.0	2766.0	93309.0	1620478.0	1438848.64413
sub-29871	1266.0	527.0	1959.0	925.0	289.0	2772.0	4285.0	2451.0	862.0	3573.0	2182.0	1922.0	1493.0	2823.0	642.0	1191.0	1298.0	496.0	914.0	776.0	3761.0	1207.0	4196.0	2999.0	751.0	4387.0	6270.0	4023.0	3388.0	3131.0	196.0	314.0	362.0	1988.0	69601.7	1309134.0	1201861.79992
sub-29872	1542.0	705.0	2444.0	1356.0	584.0	3449.0	6032.0	3679.0	1405.0	5183.0	2300.0	3126.0	1849.0	3773.0	738.0	1278.0	1956.0	673.0	1579.0	1313.0	4987.0	1304.0	4850.0	4316.0	1088.0	6315.0	7443.0	5799.0	4774.0	5454.0	229.0	379.0	451.0	2592.0	94926.4	1895554.0	1727201.82107
sub-29873	508.0	459.0	2016.0	1005.0	398.0	2514.0	3748.0	2326.0	941.0	3737.0	1967.0	2444.0	1522.0	2059.0	760.0	1578.0	1774.0	424.0	1168.0	1014.0	2846.0	1328.0	4393.0	3411.0	557.0	4732.0	5670.0	4488.0	2747.0	2923.0	219.0	341.0	380.0	2114.0	68502.1	1056698.0	1567470.23054
sub-29874	1056.0	567.0	1791.0	1223.0	530.0	2920.0	5002.0	2930.0	943.0	4955.0	2545.0	3055.0	1943.0	2788.0	622.0	1253.0	1513.0	776.0	1403.0	1252.0	4324.0	1139.0	4667.0	3504.0	799.0	6201.0	6545.0	4609.0	3709.0	4299.0	291.0	498.0	455.0	2549.0	82613.7	1586354.0	1451562.05795
sub-29875	867.0	375.0	2170.0	1187.0	312.0	2725.0	3854.0	2518.0	729.0	4381.0	1943.0	2416.0	1680.0	2447.0	581.0	1220.0	1471.0	553.0	1232.0	1309.0	3777.0	962.0	4344.0	3280.0	400.0	4567.0	6785.0	6012.0	3690.0	3861.0	228.0	384.0	433.0	2108.0	74767.8	1414160.0	1272077.90008
sub-29876	947.0	568.0	2446.0	1809.0	527.0	3149.0	4908.0	3671.0	974.0	6051.0	2775.0	2990.0	2380.0	2938.0	631.0	1333.0	1849.0	844.0	1473.0	1549.0	5045.0	1171.0	5088.0	4392.0	735.0	6225.0	7819.0	6432.0	4613.0	4485.0	256.0	554.0	612.0	2700.0	93911.2	1729864.0	1430002.1777
sub-29877	1017.0	477.0	2550.0	1392.0	513.0	3538.0	5457.0	3993.0	1079.0	5285.0	2464.0	2338.0	1962.0	3600.0	629.0	1459.0	1461.0	644.0	1288.0	1008.0	4280.0	1134.0	5138.0	3353.0	740.0	5055.0	7558.0	4464.0	4071.0	4697.0	270.0	478.0	419.0	2263.0	86068.2	1500792.0	1352912.03901
sub-29878	673.0	611.0	1180.0	956.0	299.0	2341.0	3215.0	1422.0	911.0	3679.0	1458.0	2035.0	1137.0	1693.0	492.0	857.0	1116.0	436.0	769.0	943.0	2230.0	980.0	2925.0	2750.0	577.0	3291.0	4289.0	3232.0	2340.0	2682.0	194.0	265.0	329.0	2278.0	54580.6	1032992.0	1374186.29082
sub-29879	993.0	513.0	2518.0	1479.0	516.0	3426.0	4481.0	3317.0	967.0	5358.0	2546.0	2917.0	1691.0	3367.0	572.0	1562.0	2144.0	689.0	1821.0	1258.0	4916.0	988.0	5576.0	4249.0	1041.0	5853.0	8378.0	6096.0	4461.0	4421.0	234.0	394.0	484.0	2953.0	92179.2	1693124.0	1436206.65901
sub-29881	774.0	344.0	1685.0	1415.0	363.0	2830.0	3271.0	2053.0	836.0	4484.0	1818.0	2812.0	1467.0	2200.0	573.0	1108.0	1379.0	562.0	1180.0	1259.0	4543.0	966.0	4595.0	3409.0	543.0	4819.0	5971.0	4983.0	3800.0	4070.0	225.0	350.0	406.0	2039.0	73125.6	1407667.0	1297156.36464
sub-29882	1010.0	646.0	2017.0	1624.0	373.0	2933.0	3655.0	2827.0	1162.0	4553.0	2361.0	3044.0	1495.0	2858.0	583.0	1261.0	1756.0	698.0	1160.0	1627.0	4504.0	951.0	4790.0	4405.0	670.0	5203.0	6808.0	6969.0	3796.0	4836.0	240.0	417.0	408.0	2500.0	84135.2	1447138.0	1329270.08742
sub-29883	1373.0	683.0	1691.0	1315.0	364.0	3137.0	5596.0	3400.0	903.0	6023.0	2523.0	3000.0	1429.0	3160.0	674.0	1447.0	1767.0	710.0	1443.0	1234.0	3738.0	1282.0	4991.0	4596.0	821.0	4315.0	6176.0	4192.0	4039.0	3766.0	215.0	348.0	460.0	2481.0	83290.5	1599229.0	1533036.62823
sub-29884	909.0	518.0	2436.0	1774.0	444.0	3189.0	6287.0	4236.0	1165.0	6144.0	2698.0	3425.0	1979.0	3466.0	634.0	1400.0	1433.0	608.0	1294.0	1717.0	4879.0	1019.0	4832.0	4022.0	830.0	7310.0	7735.0	5484.0	3774.0	4770.0	223.0	422.0	394.0	2429.0	93700.6	1684789.0	1547659.05644
sub-29885	1038.0	780.0	2178.0	1148.0	405.0	3136.0	5222.0	3781.0	1066.0	5367.0	2585.0	2504.0	2227.0	3494.0	730.0	1272.0	1268.0	560.0	1393.0	1053.0	4020.0	1363.0	4587.0	3525.0	1137.0	6549.0	7083.0	5155.0	3754.0	3702.0	356.0	456.0	331.0	2392.0	85616.6	1529704.0	1448654.74928
sub-29886	1299.0	554.0	2933.0	1156.0	510.0	3805.0	6064.0	3173.0	1221.0	5295.0	2706.0	2773.0	2272.0	3612.0	729.0	1485.0	1790.0	723.0	1319.0	973.0	4751.0	1773.0	4635.0	4423.0	1009.0	6594.0	9022.0	6117.0	4333.0	4137.0	227.0	460.0	522.0	2828.0	95209.3	1838341.0	1662860.80362
sub-29887	694.0	451.0	1893.0	924.0	480.0	2493.0	3336.0	2746.0	941.0	4013.0	2188.0	2507.0	1412.0	2500.0	531.0	1023.0	1241.0	527.0	1095.0	1083.0	3367.0	960.0	4108.0	2942.0	568.0	4099.0	5884.0	4412.0	3032.0	3079.0	235.0	358.0	356.0	2291.0	67758.8	1287070.0	1128342.36591
sub-29888	1676.0	797.0	2709.0	1627.0	320.0	3424.0	6239.0	3288.0	1024.0	6854.0	3154.0	3084.0	2178.0	3774.0	903.0	1338.0	1640.0	751.0	1594.0	1614.0	4964.0	1388.0	5006.0	4305.0	1226.0	7901.0	8420.0	5627.0	5137.0	4447.0	225.0	458.0	487.0	2576.0	100135.0	1832592.0	1547696.13979
sub-29889	1206.0	521.0	1740.0	1216.0	298.0	2489.0	3606.0	2497.0	902.0	4387.0	2099.0	2228.0	1573.0	2406.0	536.0	1138.0	1426.0	545.0	1185.0	1279.0	3411.0	904.0	4212.0	3096.0	433.0	4846.0	6608.0	4221.0	3320.0	3648.0	203.0	391.0	415.0	2100.0	71072.8	1299210.0	1197673.99555
sub-29890	752.0	619.0	2130.0	1573.0	278.0	3012.0	3962.0	2360.0	975.0	4894.0	2141.0	3011.0	1589.0	2519.0	623.0	1207.0	1668.0	616.0	1396.0	1392.0	4190.0	1029.0	4816.0	3609.0	796.0	5131.0	6444.0	5427.0	3791.0	3326.0	228.0	402.0	595.0	2289.0	78784.1	1514632.0	1341346.35151
sub-29891	1053.0	546.0	2295.0	1701.0	327.0	2876.0	4445.0	2803.0	1297.0	4843.0	2407.0	2832.0	1536.0	3061.0	601.0	1384.0	1899.0	731.0	1526.0	1363.0	4721.0	1101.0	4694.0	4480.0	697.0	5190.0	7026.0	5935.0	4000.0	5501.0	213.0	339.0	466.0	2580.0	86463.2	1543371.0	1371298.8734
sub-29892	1035.0	507.0	2285.0	1320.0	428.0	3190.0	5265.0	3437.0	1178.0	5402.0	2778.0	3198.0	1494.0	3284.0	625.0	1148.0	1957.0	648.0	1483.0	1517.0	4281.0	1156.0	4595.0	3882.0	742.0	5715.0	6009.0	5442.0	3395.0	3419.0	221.0	388.0	401.0	2233.0	84014.4	1556056.0	1303566.56168
sub-29893	1113.0	540.0	2296.0	1850.0	648.0	3683.0	5680.0	4238.0	1369.0	6993.0	2896.0	3493.0	2139.0	4028.0	721.0	1664.0	2818.0	810.0	2001.0	1836.0	5153.0	1491.0	5531.0	5465.0	1032.0	7684.0	8071.0	7721.0	4109.0	4852.0	274.0	424.0	502.0	3126.0	106234.0	1861757.0	1727800.06456
sub-29894	707.0	576.0	1841.0	770.0	294.0	2480.0	3517.0	1946.0	883.0	3600.0	1774.0	1714.0	1421.0	2458.0	564.0	1406.0	1232.0	519.0	1172.0	750.0	3734.0	1193.0	4534.0	3004.0	788.0	4217.0	6409.0	3807.0	3513.0	3428.0	246.0	434.0	451.0	2167.0	67527.8	1338870.0	1469106.94481
sub-29895	918.0	492.0	1886.0	1825.0	465.0	2664.0	4528.0	3437.0	882.0	5899.0	2579.0	3223.0	1643.0	3287.0	612.0	1250.0	1496.0	686.0	1514.0	1439.0	4521.0	926.0	4592.0	3865.0	761.0	5930.0	6782.0	5378.0	4333.0	4223.0	277.0	468.0	485.0	2544.0	85798.9	1540418.0	1370016.2393
sub-29896	1010.0	631.0	2415.0	1255.0	584.0	3195.0	4671.0	2840.0	1146.0	4628.0	2959.0	2804.0	2012.0	2520.0	547.0	1351.0	1831.0	702.0	1831.0	1272.0	4602.0	1060.0	4820.0	4109.0	946.0	7008.0	9010.0	6123.0	3837.0	3779.0	232.0	558.0	748.0	2899.0	89929.8	1594678.0	1374148.27427
sub-29897	1024.0	550.0	2682.0	1453.0	415.0	2955.0	4919.0	2987.0	977.0	5175.0	2084.0	2545.0	1471.0	2829.0	579.0	1391.0	1800.0	557.0	1325.0	1169.0	4520.0	1216.0	4403.0	3770.0	752.0	5033.0	6903.0	5817.0	3367.0	3511.0	242.0	346.0	367.0	2496.0	81489.1	1509878.0	1391459.16775
sub-29898	1142.0	675.0	2435.0	1333.0	436.0	3155.0	4919.0	3510.0	1023.0	4291.0	2574.0	2794.0	1570.0	3383.0	650.0	1213.0	2261.0	599.0	1418.0	1286.0	5327.0	1276.0	4913.0	4091.0	876.0	5566.0	7159.0	6170.0	3416.0	3653.0	280.0	420.0	360.0	2533.0	86679.9	1603580.0	1454926.51573
sub-29899	1105.0	463.0	1911.0	1200.0	324.0	2933.0	4233.0	3732.0	895.0	4284.0	2210.0	2392.0	1406.0	3554.0	619.0	1163.0	1374.0	600.0	1271.0	910.0	3941.0	894.0	4340.0	3232.0	544.0	4973.0	6352.0	5451.0	3755.0	4455.0	269.0	340.0	330.0	2631.0	77735.7	1455304.0	1344396.37947
sub-29900	1131.0	504.0	2269.0	1381.0	451.0	3392.0	4452.0	2670.0	1273.0	5292.0	2514.0	2597.0	1883.0	2587.0	650.0	1246.0	1777.0	610.0	1431.0	1328.0	4085.0	1148.0	4642.0	3853.0	822.0	5307.0	7279.0	6164.0	3868.0	4682.0	250.0	343.0	404.0	2255.0	84531.4	1528487.0	1431122.99341
sub-29901	1554.0	673.0	2297.0	1379.0	580.0	3248.0	5182.0	3440.0	1173.0	5027.0	2727.0	3121.0	2200.0	3404.0	623.0	1616.0	1986.0	775.0	1420.0	1234.0	5186.0	1367.0	5599.0	3585.0	842.0	6284.0	7684.0	5248.0	4635.0	4921.0	302.0	520.0	522.0	2327.0	92676.6	1757466.0	1643139.28005
sub-29902	677.0	623.0	1654.0	1143.0	394.0	2821.0	3199.0	1879.0	1027.0	4216.0	2058.0	2184.0	1550.0	2152.0	545.0	1042.0	1319.0	446.0	958.0	782.0	3861.0	1156.0	4322.0	2908.0	797.0	3825.0	5038.0	5137.0	3609.0	6768.0	299.0	298.0	475.0	2107.0	71261.3	1300337.0	1475453.93168
sub-29903	1197.0	807.0	2711.0	1534.0	449.0	4107.0	5862.0	3980.0	1266.0	6295.0	3219.0	3595.0	1907.0	3601.0	676.0	1296.0	2227.0	809.0	1905.0	1504.0	4257.0	1674.0	5441.0	4420.0	1276.0	6891.0	8242.0	5249.0	4411.0	4226.0	265.0	452.0	489.0	3114.0	99352.0	1882491.0	1700211.34445
sub-29904	986.0	446.0	2206.0	2041.0	428.0	3330.0	4039.0	3197.0	1165.0	5702.0	2485.0	2973.0	1925.0	2917.0	606.0	1395.0	1704.0	754.0	1496.0	1725.0	4685.0	1116.0	5133.0	3596.0	541.0	5734.0	8802.0	5472.0	4272.0	4381.0	298.0	376.0	475.0	2818.0	89211.1	1607132.0	1511775.54687
sub-29905	1344.0	667.0	2798.0	1593.0	376.0	3502.0	5730.0	3857.0	1210.0	5022.0	2604.0	3122.0	1977.0	4147.0	861.0	1401.0	1914.0	604.0	1657.0	1497.0	4675.0	1340.0	5404.0	4261.0	777.0	7092.0	8923.0	5878.0	5081.0	6300.0	250.0	394.0	428.0	2577.0	99243.6	1798613.0	1579875.83816
sub-29906	1074.0	500.0	2311.0	1346.0	626.0	3450.0	4741.0	3477.0	980.0	5447.0	2915.0	3175.0	1929.0	3190.0	641.0	1715.0	1202.0	727.0	962.0	1750.0	4553.0	1187.0	5282.0	3885.0	947.0	5839.0	7936.0	5079.0	4285.0	4003.0	245.0	403.0	435.0	2437.0	88667.6	1713102.0	1565132.06174
sub-29907	1000.0	531.0	3099.0	1399.0	459.0	3397.0	5163.0	4319.0	875.0	5531.0	3076.0	2493.0	1910.0	3785.0	773.0	1537.0	1857.0	757.0	1690.0	1395.0	3792.0	1157.0	5005.0	4829.0	740.0	7456.0	8344.0	6204.0	4294.0	4364.0	242.0	377.0	413.0	2958.0	95208.1	1731192.0	1579373.79944
sub-29908	956.0	612.0	2182.0	1641.0	381.0	2947.0	4363.0	2999.0	1063.0	4983.0	2093.0	2816.0	1955.0	3107.0	586.0	1034.0	1481.0	443.0	875.0	1252.0	3887.0	1079.0	4965.0	3804.0	699.0	4554.0	6624.0	5266.0	3943.0	3902.0	231.0	380.0	449.0	2339.0	79890.8	1551429.0	1598687.23071
sub-29909	945.0	581.0	2096.0	1498.0	418.0	3466.0	5003.0	3550.0	1106.0	5691.0	2374.0	2627.0	1813.0	2873.0	604.0	1304.0	1500.0	599.0	1534.0	1465.0	4276.0	1250.0	4437.0	4010.0	799.0	6694.0	7279.0	5890.0	3554.0	4660.0	254.0	314.0	367.0	2695.0	87523.8	1663565.0	1611585.97508
sub-29910	1174.0	708.0	1822.0	1819.0	463.0	3168.0	5415.0	3334.0	1196.0	5685.0	2830.0	3853.0	1979.0	2920.0	671.0	1451.0	2476.0	649.0	1271.0	1650.0	4774.0	1161.0	5084.0	4487.0	1051.0	6290.0	6177.0	6156.0	3978.0	4302.0	211.0	336.0	455.0	2458.0	91441.6	1609898.0	1506769.07724
sub-29911	888.0	622.0	2567.0	1608.0	529.0	2898.0	5444.0	3354.0	1049.0	5286.0	2356.0	2905.0	1647.0	3219.0	553.0	1223.0	1345.0	555.0	1315.0	1507.0	4483.0	1070.0	4968.0	3630.0	873.0	6563.0	7816.0	5284.0	3723.0	3787.0	203.0	372.0	373.0	2312.0	86311.9	1675760.0	1443266.1415
sub-29912	728.0	579.0	1888.0	1564.0	452.0	3285.0	4286.0	3064.0	1127.0	4757.0	2392.0	3016.0	1612.0	2759.0	596.0	1379.0	1507.0	546.0	1327.0	1448.0	3927.0	1151.0	4343.0	3514.0	856.0	5735.0	6818.0	4227.0	3578.0	3142.0	190.0	446.0	362.0	2239.0	78833.6	1560097.0	1418641.63183
sub-29913	1272.0	715.0	2530.0	1490.0	394.0	4121.0	5729.0	3164.0	1102.0	6349.0	2527.0	2456.0	1652.0	3810.0	755.0	1174.0	1495.0	688.0	1422.0	1105.0	4962.0	1046.0	4669.0	3983.0	947.0	7453.0	7647.0	5746.0	4828.0	4792.0	229.0	377.0	417.0	2808.0	93844.2	1749264.0	1582289.39951
sub-29914	819.0	411.0	1591.0	1515.0	215.0	2963.0	3337.0	2699.0	894.0	4132.0	2071.0	3007.0	1780.0	2393.0	710.0	1294.0	1694.0	624.0	1221.0	1497.0	4647.0	1002.0	4802.0	3343.0	540.0	4746.0	6532.0	4870.0	3375.0	3769.0	309.0	371.0	343.0	2717.0	76223.9	1384820.0	1295117.40187
sub-29915	930.0	563.0	2013.0	1666.0	600.0	3059.0	3958.0	3292.0	1050.0	5423.0	2024.0	3209.0	1520.0	2948.0	689.0	1149.0	1817.0	529.0	1321.0	1655.0	4305.0	1048.0	4708.0	3509.0	489.0	5281.0	6456.0	4219.0	3988.0	4314.0	271.0	373.0	488.0	2344.0	81200.1	1457122.0	1469018.72732
sub-29916	1200.0	434.0	2140.0	1513.0	427.0	3226.0	4972.0	2757.0	1246.0	5510.0	2649.0	3453.0	1581.0	3145.0	637.0	1178.0	1729.0	661.0	1364.0	1552.0	4087.0	1110.0	4973.0	4380.0	947.0	5788.0	6821.0	6903.0	3797.0	3933.0	246.0	434.0	423.0	2704.0	87821.4	1575039.0	1376044.49787
sub-29917	806.0	416.0	1830.0	1104.0	458.0	2759.0	3965.0	2521.0	594.0	4380.0	1822.0	2387.0	1298.0	2287.0	534.0	1209.0	1283.0	551.0	1150.0	942.0	3435.0	887.0	3795.0	2582.0	567.0	4351.0	5320.0	4094.0	3130.0	2905.0	159.0	326.0	315.0	1993.0	66144.1	1275438.0	1083404.33049
sub-29997	1253.0	630.0	2301.0	1437.0	482.0	3234.0	6308.0	3972.0	1362.0	4916.0	3096.0	3424.0	2052.0	3702.0	826.0	1304.0	2192.0	848.0	1726.0	1555.0	4756.0	1377.0	4997.0	4253.0	875.0	6598.0	8234.0	6624.0	4322.0	4928.0	301.0	504.0	428.0	2424.0	97237.0	1285127.0	1607442.24026
sub-29998	1268.0	742.0	2629.0	1788.0	420.0	3257.0	5195.0	3332.0	1085.0	5908.0	3535.0	3102.0	2343.0	3592.0	771.0	1609.0	1671.0	884.0	1636.0	1581.0	4354.0	1452.0	5418.0	4282.0	891.0	6694.0	8774.0	5556.0	4343.0	3424.0	310.0	518.0	477.0	2680.0	95516.3	1285332.0	1672801.18737
sub-29999	1274.0	925.0	4099.0	1401.0	545.0	4075.0	5190.0	3818.0	1004.0	5013.0	2898.0	3240.0	1722.0	4061.0	809.0	1925.0	2622.0	722.0	1870.0	1541.0	6031.0	1701.0	7242.0	4623.0	905.0	9463.0	9630.0	7314.0	4937.0	6630.0	272.0	540.0	464.0	3295.0	111781.0	1261552.0	1619510.99583
sub-30000	933.0	554.0	2579.0	1406.0	546.0	3142.0	4311.0	3777.0	1161.0	4525.0	2871.0	2906.0	2232.0	3125.0	628.0	1299.0	2042.0	854.0	1476.0	1245.0	3961.0	1528.0	5322.0	4003.0	892.0	5347.0	7765.0	6083.0	3568.0	4223.0	264.0	453.0	423.0	2348.0	87793.1	1257262.0	1722296.59567
sub-30001	1336.0	1030.0	3367.0	1749.0	731.0	4012.0	5723.0	4868.0	1299.0	5763.0	3148.0	3881.0	1850.0	4142.0	998.0	1397.0	1837.0	802.0	1362.0	1791.0	6396.0	1279.0	5791.0	5216.0	1423.0	7792.0	9712.0	6543.0	4614.0	4759.0	319.0	613.0	591.0	3109.0	109236.0	1369677.0	1711702.13478
sub-30002	989.0	944.0	4282.0	1676.0	522.0	3518.0	6050.0	4301.0	1417.0	6385.0	3579.0	3120.0	2399.0	4293.0	730.0	1972.0	2775.0	943.0	2063.0	1208.0	5970.0	2057.0	8244.0	5381.0	1242.0	9940.0	10186.0	7310.0	5335.0	5626.0	232.0	489.0	685.0	3333.0	119179.0	1203861.0	1668772.39551
sub-30003	1108.0	574.0	3064.0	1580.0	611.0	3574.0	4319.0	3417.0	1199.0	5562.0	2985.0	3266.0	1907.0	3822.0	635.0	1328.0	1636.0	861.0	1802.0	1560.0	4780.0	1177.0	5607.0	4712.0	945.0	6605.0	8444.0	5892.0	4727.0	4664.0	245.0	470.0	543.0	2678.0	96299.3	1171192.0	1481940.38888
sub-30004	1158.0	722.0	3187.0	1849.0	720.0	3223.0	5506.0	4253.0	1510.0	5830.0	3401.0	3182.0	2432.0	3654.0	842.0	1490.0	2328.0	911.0	1665.0	1652.0	5181.0	1517.0	6455.0	5036.0	1093.0	7423.0	8753.0	6706.0	4464.0	4359.0	264.0	501.0	487.0	2323.0	104069.0	1433786.0	1899680.12316
sub-30005	908.0	692.0	2683.0	1511.0	558.0	3456.0	4602.0	3940.0	1373.0	5397.0	3170.0	3115.0	2056.0	3911.0	715.0	1691.0	1532.0	934.0	1244.0	1608.0	4217.0	1437.0	5359.0	5110.0	1039.0	7702.0	8242.0	6942.0	4086.0	4792.0	238.0	580.0	426.0	2423.0	97679.0	1292951.0	1642706.86419
sub-30006	1239.0	711.0	2620.0	1348.0	474.0	3126.0	6377.0	3937.0	1231.0	4050.0	3419.0	2628.0	2559.0	4032.0	766.0	1623.0	2071.0	777.0	1522.0	1122.0	4777.0	1658.0	5699.0	4518.0	1127.0	7789.0	9527.0	6872.0	5011.0	5636.0	299.0	410.0	699.0	2735.0	102390.0	1321091.0	1726479.04002
sub-30007	1272.0	703.0	2683.0	1410.0	514.0	3604.0	5938.0	4593.0	1298.0	5586.0	3323.0	3252.0	1960.0	4543.0	766.0	1770.0	1928.0	883.0	1773.0	1273.0	5139.0	1459.0	6168.0	4592.0	1223.0	7087.0	11670.0	6315.0	4840.0	5128.0	333.0	493.0	682.0	2970.0	107167.0	1462368.0	1953444.74921
sub-30008	931.0	643.0	2636.0	1747.0	473.0	3227.0	3923.0	3598.0	872.0	5078.0	2710.0	2874.0	1753.0	3279.0	666.0	1412.0	1822.0	717.0	1371.0	1694.0	3921.0	1247.0	5252.0	3472.0	857.0	6314.0	7770.0	5598.0	4159.0	3605.0	265.0	449.0	457.0	2478.0	87268.6	1172994.0	1567925.16363
sub-30009	1099.0	619.0	3310.0	1432.0	435.0	2944.0	4906.0	3164.0	1192.0	5586.0	2948.0	3317.0	2047.0	3890.0	627.0	1375.0	2107.0	789.0	1594.0	1548.0	4430.0	1169.0	6395.0	3876.0	891.0	7685.0	9086.0	5852.0	4776.0	5798.0	291.0	541.0	516.0	2450.0	98671.4	1274677.0	1705510.98663
sub-30010	1287.0	755.0	3463.0	1642.0	587.0	3486.0	6080.0	4272.0	1341.0	5377.0	3339.0	3634.0	2507.0	4481.0	650.0	1655.0	1745.0	1003.0	1518.0	1279.0	5074.0	1414.0	6021.0	4362.0	881.0	7785.0	9220.0	6266.0	4978.0	5267.0	298.0	606.0	431.0	2471.0	105153.0	1355549.0	1766032.18392
sub-30011	1610.0	724.0	2617.0	1759.0	483.0	3558.0	5315.0	3924.0	933.0	5883.0	2903.0	3493.0	2227.0	3960.0	815.0	1660.0	1388.0	891.0	1343.0	1453.0	4661.0	1328.0	5324.0	4427.0	979.0	7355.0	8871.0	6076.0	5232.0	4210.0	209.0	456.0	525.0	2731.0	99318.1	1338811.0	1668211.76892
