lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
0051211	870.0	529.0	2304.0	1587.0	399.0	2899.0	4591.0	3222.0	1018.0	5081.0	2378.0	2936.0	1789.0	2823.0	597.0	1569.0	1827.0	701.0	1524.0	1143.0	4798.0	1192.0	5361.0	4565.0	621.0	6009.0	7046.0	5978.0	3719.0	4311.0	271.0	442.0	504.0	2492.0	87095.1	1130994.0	1362911.37913
0051212	1080.0	603.0	2564.0	1310.0	464.0	2918.0	5144.0	3420.0	1133.0	5963.0	2819.0	2830.0	1653.0	3108.0	636.0	1644.0	1860.0	756.0	1350.0	1329.0	4485.0	1388.0	5819.0	4342.0	624.0	5857.0	8241.0	4476.0	4459.0	4267.0	281.0	438.0	546.0	2526.0	90323.1	1233964.0	1623342.58251
0051213	362.0	238.0	1299.0	629.0	36.0	1229.0	2206.0	965.0	232.0	2712.0	1333.0	1101.0	862.0	1495.0	0.0	1128.0	919.0	226.0	841.0	555.0	2478.0	391.0	2346.0	2561.0	317.0	2321.0	3865.0	3192.0	1914.0	2584.0	88.0	172.0	328.0	1495.0	42381.6	684539.0	1273860.38603
0051214	1267.0	763.0	2257.0	1811.0	541.0	4084.0	5153.0	3687.0	1114.0	5987.0	2726.0	3174.0	1803.0	3684.0	877.0	1513.0	1286.0	859.0	1398.0	1574.0	5029.0	1440.0	5608.0	3826.0	892.0	5955.0	7940.0	5346.0	4427.0	4605.0	247.0	507.0	457.0	2569.0	94376.4	1222788.0	1433055.41452
0051215	977.0	672.0	3031.0	1623.0	417.0	3684.0	5500.0	3656.0	981.0	5009.0	3050.0	3057.0	2048.0	3578.0	868.0	1622.0	1884.0	811.0	1552.0	1289.0	4411.0	1474.0	5172.0	4042.0	948.0	5705.0	8417.0	5771.0	4508.0	3992.0	212.0	450.0	691.0	2526.0	93619.5	1219519.0	1566236.09853
0051216	1023.0	516.0	2353.0	1549.0	440.0	3111.0	5217.0	3117.0	1038.0	5063.0	2847.0	3240.0	1903.0	3501.0	710.0	1571.0	1486.0	796.0	1515.0	1164.0	4224.0	1122.0	5420.0	4502.0	924.0	6018.0	8163.0	5793.0	4115.0	4696.0	256.0	494.0	386.0	2389.0	90649.7	1165933.0	1423469.32331
0051217	1009.0	646.0	1900.0	1451.0	557.0	3145.0	4490.0	3480.0	1068.0	4897.0	2948.0	3052.0	2016.0	3874.0	602.0	1462.0	1358.0	716.0	1298.0	1426.0	4611.0	1395.0	4836.0	3809.0	951.0	6037.0	7618.0	4643.0	4111.0	4511.0	262.0	521.0	440.0	2247.0	87385.8	1163672.0	1466724.30952
0051218	926.0	534.0	2042.0	1368.0	485.0	3255.0	4716.0	3175.0	1083.0	5904.0	2552.0	2995.0	1906.0	2914.0	647.0	1348.0	1438.0	656.0	1247.0	1390.0	3676.0	1070.0	4436.0	3475.0	664.0	5492.0	7244.0	4489.0	3380.0	2848.0	276.0	429.0	328.0	2358.0	80733.1	1105983.0	1459974.63445
0051219	1183.0	880.0	2624.0	1814.0	480.0	3024.0	6002.0	2962.0	1448.0	6127.0	2832.0	3467.0	1629.0	3015.0	655.0	1429.0	1740.0	563.0	1377.0	1611.0	4965.0	1523.0	6272.0	4048.0	968.0	5622.0	8325.0	5744.0	4145.0	4315.0	243.0	458.0	534.0	2281.0	94303.9	1179176.0	1565607.83668
0051220	1301.0	547.0	1776.0	1116.0	425.0	2715.0	4498.0	2871.0	1081.0	4643.0	2735.0	3249.0	1736.0	3269.0	666.0	1399.0	1574.0	654.0	1424.0	1130.0	3936.0	1143.0	4930.0	3098.0	689.0	5315.0	7445.0	4268.0	3917.0	4131.0	285.0	448.0	347.0	2044.0	80787.9	1075227.0	1329489.61633
0051221	1081.0	659.0	2543.0	1802.0	507.0	3669.0	4629.0	4048.0	1171.0	5278.0	2957.0	3359.0	2105.0	3469.0	688.0	1514.0	2061.0	761.0	1682.0	1428.0	5100.0	1494.0	5506.0	4111.0	944.0	5808.0	7917.0	6704.0	4255.0	6581.0	297.0	603.0	507.0	2380.0	97604.1	1283194.0	1600314.46116
0051222	1100.0	1074.0	2522.0	1789.0	348.0	3619.0	4665.0	4085.0	1084.0	6193.0	3426.0	3755.0	2245.0	3494.0	754.0	1616.0	1957.0	838.0	1512.0	1635.0	4580.0	1313.0	5930.0	4507.0	1260.0	7088.0	8853.0	7043.0	4699.0	4842.0	311.0	479.0	589.0	2689.0	101890.0	1295051.0	1538003.62607
0051223	1024.0	478.0	2188.0	1340.0	340.0	3040.0	4449.0	2967.0	1011.0	5474.0	2988.0	2731.0	1582.0	3109.0	645.0	1295.0	1960.0	986.0	1758.0	1108.0	4030.0	1202.0	4789.0	4273.0	715.0	5603.0	7954.0	5218.0	4429.0	4521.0	251.0	471.0	443.0	2533.0	86760.1	1148233.0	1369228.78861
0051224	1023.0	756.0	2686.0	1744.0	440.0	3408.0	4579.0	3766.0	1233.0	5646.0	2959.0	3665.0	1995.0	3670.0	704.0	1329.0	2015.0	764.0	1844.0	1594.0	4436.0	1528.0	5157.0	4667.0	703.0	6719.0	7168.0	5988.0	4439.0	4817.0	306.0	470.0	564.0	2325.0	95063.5	1285877.0	1595191.00648
0051225	959.0	539.0	1891.0	1805.0	356.0	2969.0	4076.0	3142.0	1034.0	5621.0	2705.0	3233.0	1671.0	3415.0	643.0	1564.0	1642.0	802.0	1415.0	1632.0	4426.0	1164.0	4627.0	4209.0	769.0	5747.0	7503.0	5717.0	3914.0	4448.0	235.0	497.0	504.0	2342.0	87208.9	1103056.0	1373080.165
0051226	914.0	593.0	2126.0	1619.0	468.0	3216.0	4225.0	2951.0	978.0	5089.0	2397.0	2862.0	1821.0	3062.0	618.0	1226.0	1853.0	643.0	1461.0	1526.0	3805.0	1303.0	4714.0	3607.0	672.0	5214.0	6791.0	5329.0	3808.0	4288.0	271.0	480.0	459.0	2313.0	82656.9	1108898.0	1300125.70743
0051227	975.0	611.0	2352.0	1599.0	399.0	3315.0	5288.0	3192.0	1327.0	5960.0	2755.0	3401.0	1529.0	2987.0	681.0	1535.0	1554.0	749.0	1285.0	1339.0	4817.0	1279.0	5808.0	4174.0	774.0	5947.0	7782.0	6125.0	4223.0	5073.0	280.0	350.0	491.0	2490.0	92448.4	1199944.0	1654012.9373
0051228	1257.0	567.0	2389.0	1504.0	390.0	2923.0	4817.0	2801.0	1120.0	4682.0	2106.0	2795.0	1692.0	2741.0	665.0	1348.0	1256.0	539.0	1114.0	1451.0	4080.0	1318.0	4761.0	4085.0	664.0	5056.0	7828.0	6191.0	4205.0	5098.0	230.0	531.0	494.0	2292.0	84851.8	1143405.0	1369345.70108
0051229	1008.0	476.0	2840.0	1826.0	486.0	3351.0	4981.0	3650.0	1057.0	6121.0	2803.0	3186.0	1574.0	3718.0	620.0	1546.0	1857.0	804.0	1474.0	1372.0	4581.0	1257.0	4864.0	4684.0	1081.0	6584.0	9343.0	5448.0	4305.0	4433.0	306.0	507.0	545.0	2474.0	95140.3	1215607.0	1544042.6787
0051230	996.0	548.0	2382.0	1582.0	481.0	2911.0	4863.0	3037.0	960.0	4607.0	2801.0	2884.0	1658.0	2952.0	688.0	1184.0	1845.0	653.0	1526.0	1286.0	4189.0	1233.0	4853.0	3741.0	686.0	4989.0	7635.0	5614.0	3655.0	4380.0	186.0	469.0	493.0	2739.0	84626.1	1099475.0	1438642.42931
0051231	1362.0	615.0	2467.0	1767.0	464.0	3573.0	4561.0	4167.0	1538.0	5836.0	2932.0	4038.0	1802.0	4307.0	753.0	1228.0	2098.0	759.0	1709.0	1978.0	4917.0	1432.0	5303.0	4678.0	935.0	6633.0	7509.0	5888.0	4864.0	5741.0	241.0	459.0	485.0	2514.0	99550.6	1273821.0	1473803.26474
0051234	1642.0	840.0	2482.0	1449.0	398.0	3115.0	5509.0	2919.0	1301.0	4472.0	2685.0	2799.0	1744.0	3258.0	721.0	1106.0	1175.0	672.0	1346.0	1247.0	3753.0	1432.0	4396.0	4167.0	963.0	6961.0	7407.0	5648.0	4695.0	4531.0	238.0	438.0	688.0	2511.0	88707.0	1150999.0	1345469.60588
0051235	1462.0	756.0	3501.0	1747.0	540.0	3666.0	6100.0	3275.0	1453.0	5780.0	2913.0	4252.0	2137.0	4003.0	919.0	1541.0	1663.0	806.0	1769.0	1789.0	4641.0	1655.0	5345.0	4810.0	1067.0	6983.0	7797.0	6350.0	5205.0	4425.0	267.0	469.0	664.0	2757.0	102504.0	1339808.0	1623216.3283
0051236	1283.0	543.0	2663.0	1658.0	325.0	2931.0	4745.0	3501.0	1101.0	5516.0	2681.0	2555.0	1723.0	3306.0	650.0	1336.0	1589.0	696.0	1361.0	1213.0	3965.0	1276.0	4740.0	3389.0	581.0	5429.0	7675.0	5494.0	4241.0	5189.0	270.0	382.0	457.0	2151.0	86610.2	1125710.0	1368045.98716
0051237	1237.0	708.0	2409.0	1719.0	346.0	3194.0	4228.0	3992.0	985.0	5109.0	3063.0	3036.0	2172.0	3719.0	626.0	1355.0	2283.0	823.0	1790.0	1508.0	4692.0	1245.0	5135.0	4327.0	810.0	6303.0	8440.0	5563.0	4826.0	5313.0	298.0	489.0	604.0	2646.0	94989.7	1206407.0	1577742.69932
0051238	841.0	641.0	3236.0	1370.0	221.0	3005.0	4603.0	2578.0	1029.0	5076.0	1983.0	3033.0	1734.0	2300.0	845.0	1748.0	2482.0	519.0	1596.0	1195.0	5071.0	1150.0	5558.0	4732.0	1023.0	5697.0	9855.0	5881.0	4060.0	5122.0	268.0	362.0	543.0	2281.0	91628.6	1225431.0	1664113.00566
0051239	1214.0	876.0	2362.0	1637.0	571.0	3703.0	5838.0	3992.0	1398.0	6593.0	3193.0	3523.0	2177.0	4083.0	625.0	1580.0	2111.0	779.0	1518.0	1596.0	4507.0	1784.0	5763.0	4469.0	1078.0	6367.0	8850.0	6085.0	4904.0	5840.0	284.0	559.0	562.0	2958.0	103361.0	1306835.0	1565147.80132
0051240	978.0	749.0	2257.0	1795.0	306.0	4020.0	4543.0	3823.0	1381.0	5959.0	2742.0	3154.0	2035.0	3711.0	718.0	1471.0	1593.0	723.0	1210.0	1762.0	4529.0	1499.0	5465.0	4282.0	827.0	5614.0	7860.0	5765.0	4616.0	3809.0	271.0	550.0	519.0	2875.0	93392.5	1219383.0	1553148.04576
0051241	917.0	563.0	2165.0	1594.0	398.0	3127.0	4648.0	3259.0	1333.0	5113.0	2714.0	2839.0	1749.0	3006.0	566.0	1436.0	1488.0	664.0	1458.0	1301.0	4169.0	1267.0	4448.0	4056.0	952.0	6604.0	7081.0	5329.0	3393.0	3379.0	241.0	490.0	328.0	2249.0	84252.4	1148352.0	1324001.38838
0051248	1084.0	521.0	3071.0	1345.0	600.0	3202.0	5332.0	3316.0	1054.0	5288.0	2572.0	2862.0	2246.0	3434.0	637.0	1494.0	1878.0	644.0	1600.0	1263.0	4917.0	1336.0	5391.0	4472.0	756.0	6244.0	8880.0	5417.0	3934.0	5035.0	237.0	456.0	436.0	2478.0	93421.1	1188720.0	1511351.91067
0051249	1221.0	713.0	2499.0	1666.0	390.0	3435.0	5614.0	4046.0	1127.0	6519.0	3295.0	2614.0	2433.0	4136.0	720.0	1704.0	2046.0	875.0	1497.0	1199.0	4364.0	1401.0	5651.0	4821.0	929.0	6978.0	8758.0	6411.0	4575.0	4651.0	281.0	524.0	505.0	2536.0	100126.0	1342356.0	1614426.11459
0051250	1286.0	672.0	2403.0	1711.0	509.0	4132.0	5034.0	3370.0	988.0	6092.0	2704.0	3218.0	1437.0	3345.0	740.0	1516.0	1753.0	837.0	1512.0	1629.0	5241.0	1299.0	5805.0	4012.0	945.0	5729.0	7978.0	5141.0	4240.0	5014.0	202.0	538.0	454.0	3035.0	94519.3	1239000.0	1632251.29601
0051251	922.0	491.0	1990.0	1114.0	376.0	2531.0	4378.0	2864.0	1032.0	4131.0	2113.0	2391.0	1293.0	2897.0	559.0	1300.0	1583.0	608.0	1449.0	852.0	3595.0	1213.0	4654.0	3495.0	454.0	4892.0	6348.0	5447.0	3627.0	3826.0	267.0	408.0	371.0	2054.0	75518.1	963854.0	1228042.28126
0051252	1279.0	751.0	1771.0	1715.0	371.0	3390.0	6216.0	3450.0	1342.0	5677.0	2958.0	3667.0	2132.0	3902.0	631.0	1610.0	2238.0	844.0	1918.0	1568.0	4722.0	1431.0	4934.0	4786.0	1000.0	5725.0	7539.0	6086.0	4482.0	4688.0	275.0	478.0	435.0	2483.0	96494.6	1290104.0	1599945.17118
0051253	1109.0	757.0	2430.0	1950.0	545.0	3216.0	4981.0	3794.0	1092.0	5790.0	2821.0	3093.0	2239.0	3948.0	658.0	1540.0	1351.0	750.0	1484.0	1669.0	5050.0	1367.0	5730.0	4955.0	951.0	6284.0	8105.0	7054.0	4612.0	3952.0	315.0	508.0	449.0	2505.0	97047.0	1274924.0	1563436.44149
0051254	1170.0	660.0	2774.0	1506.0	351.0	3520.0	6315.0	4064.0	1129.0	6049.0	2703.0	3975.0	1867.0	3625.0	818.0	1566.0	1767.0	767.0	1410.0	1461.0	4649.0	1385.0	5199.0	3725.0	906.0	6025.0	8181.0	5765.0	4506.0	4521.0	240.0	546.0	445.0	2446.0	96014.4	1255598.0	1593009.97197
0051255	1120.0	533.0	2129.0	1892.0	444.0	2976.0	4806.0	2947.0	1150.0	5126.0	2433.0	3033.0	1588.0	3076.0	630.0	1310.0	1414.0	630.0	1367.0	1746.0	4272.0	1050.0	5465.0	4540.0	877.0	5215.0	6732.0	5626.0	3838.0	3143.0	256.0	419.0	426.0	2270.0	84476.3	1118979.0	1419695.73706
0051256	940.0	752.0	2454.0	1759.0	395.0	3291.0	5498.0	3491.0	1030.0	5960.0	2816.0	3383.0	2152.0	3239.0	663.0	1420.0	1643.0	766.0	1495.0	1543.0	4422.0	1362.0	5564.0	4000.0	965.0	6529.0	7775.0	6084.0	4196.0	3669.0	286.0	523.0	465.0	2632.0	93148.7	1229744.0	1583816.93517
0051257	1265.0	489.0	2280.0	1187.0	374.0	2928.0	4113.0	2892.0	980.0	4529.0	1969.0	2959.0	1369.0	2917.0	753.0	1313.0	1768.0	469.0	1197.0	1161.0	4218.0	1014.0	4998.0	3578.0	380.0	5425.0	7121.0	5321.0	3459.0	3929.0	273.0	468.0	435.0	2027.0	79389.0	1030182.0	1303790.26832
0051258	936.0	570.0	2514.0	1727.0	356.0	2740.0	4572.0	3069.0	1190.0	4639.0	2349.0	2931.0	1775.0	3267.0	627.0	1336.0	1364.0	615.0	1270.0	1613.0	4809.0	1230.0	5451.0	4227.0	765.0	5718.0	6997.0	5653.0	3765.0	4156.0	253.0	429.0	437.0	2334.0	85678.4	1107898.0	1413198.69233
0051259	1174.0	637.0	2637.0	1736.0	474.0	3210.0	5241.0	2698.0	1033.0	5545.0	2808.0	3338.0	1638.0	3374.0	792.0	1607.0	1503.0	874.0	1519.0	1483.0	4355.0	1262.0	5165.0	3700.0	794.0	6847.0	8046.0	5998.0	4242.0	4508.0	192.0	507.0	486.0	2857.0	92271.2	1207180.0	1452347.95145
0051260	988.0	1007.0	2656.0	1498.0	476.0	3275.0	5057.0	3631.0	1054.0	5606.0	2774.0	3125.0	1778.0	3744.0	674.0	1498.0	2058.0	732.0	1670.0	1349.0	3680.0	1544.0	4668.0	4155.0	1031.0	6817.0	8369.0	5578.0	4090.0	3463.0	256.0	549.0	431.0	2206.0	91467.1	1131970.0	1316089.6941
0051261	1337.0	745.0	2060.0	1799.0	615.0	3611.0	5375.0	4283.0	1100.0	5723.0	3199.0	3437.0	2178.0	4152.0	643.0	1415.0	1629.0	815.0	1533.0	1604.0	4201.0	1205.0	4660.0	4086.0	945.0	6650.0	7412.0	4934.0	4703.0	4513.0	276.0	540.0	511.0	2449.0	94338.7	1196243.0	1503143.87118
0051262	981.0	568.0	2585.0	1746.0	378.0	3178.0	4876.0	3357.0	1092.0	5422.0	2777.0	3428.0	1777.0	3602.0	694.0	1419.0	1777.0	645.0	1316.0	1630.0	3925.0	1191.0	5327.0	3670.0	826.0	6508.0	7360.0	5842.0	4253.0	3675.0	258.0	502.0	441.0	2597.0	89606.5	1211023.0	1414110.3498
0051263	807.0	567.0	2545.0	1657.0	434.0	2836.0	4637.0	3015.0	1178.0	6105.0	2644.0	3033.0	1654.0	2994.0	603.0	1216.0	1621.0	684.0	1303.0	1395.0	4032.0	1108.0	5111.0	3925.0	831.0	5794.0	7774.0	5518.0	3495.0	3502.0	233.0	467.0	420.0	2104.0	85229.4	1173902.0	1469831.3098
0051264	1170.0	555.0	2101.0	1378.0	393.0	2962.0	5039.0	3250.0	959.0	5293.0	2635.0	2811.0	1727.0	2996.0	578.0	1512.0	1385.0	790.0	1445.0	1125.0	3724.0	1239.0	4623.0	3880.0	916.0	5578.0	7459.0	5394.0	3834.0	3974.0	253.0	459.0	417.0	2534.0	84382.0	1079736.0	1411699.06731
0051265	1071.0	591.0	2998.0	1874.0	367.0	3989.0	5402.0	3917.0	1079.0	6537.0	2792.0	3892.0	1825.0	3640.0	679.0	1541.0	1437.0	726.0	1104.0	1902.0	5091.0	1276.0	5653.0	3727.0	735.0	6012.0	9467.0	5621.0	4388.0	4279.0	251.0	414.0	475.0	2413.0	97153.5	1237008.0	1598939.06729
0051266	1207.0	901.0	2761.0	1535.0	561.0	2989.0	4479.0	3902.0	981.0	4685.0	2688.0	2560.0	1762.0	3383.0	647.0	1508.0	1497.0	659.0	1360.0	998.0	4438.0	1350.0	4971.0	3945.0	916.0	7112.0	7902.0	5626.0	3412.0	3697.0	271.0	516.0	369.0	2484.0	88066.2	1192338.0	1397612.05225
0051267	1073.0	541.0	2410.0	1690.0	435.0	3386.0	4881.0	3297.0	1038.0	5151.0	2934.0	3052.0	1980.0	3243.0	631.0	1569.0	1609.0	729.0	1374.0	1651.0	4295.0	1179.0	4759.0	4656.0	781.0	6532.0	8840.0	7086.0	4021.0	3933.0	270.0	443.0	425.0	2546.0	92427.1	1162339.0	1490770.7536
0051268	1070.0	869.0	2503.0	1442.0	366.0	4037.0	5545.0	4226.0	1310.0	5347.0	2835.0	2751.0	1908.0	4274.0	790.0	1493.0	1509.0	723.0	1480.0	1243.0	4564.0	1599.0	5239.0	4253.0	1069.0	6633.0	7938.0	6347.0	4852.0	5121.0	314.0	516.0	476.0	2469.0	97108.0	1216136.0	1540224.65597
0051269	1270.0	658.0	3186.0	1269.0	394.0	3963.0	5213.0	4070.0	1005.0	6040.0	3327.0	3457.0	1871.0	4110.0	792.0	1519.0	1685.0	819.0	1552.0	1334.0	4870.0	1372.0	6170.0	4472.0	1178.0	7378.0	8995.0	6714.0	5127.0	4886.0	245.0	520.0	519.0	2389.0	102345.0	1323306.0	1667536.31511
0051271	1020.0	949.0	2913.0	1919.0	474.0	4224.0	4618.0	3776.0	1159.0	5690.0	2955.0	3411.0	1882.0	3265.0	781.0	1647.0	2085.0	756.0	1619.0	1647.0	4756.0	1289.0	5160.0	5260.0	1173.0	6691.0	8148.0	7605.0	3973.0	4532.0	231.0	578.0	514.0	2667.0	99350.9	1338603.0	1606569.92874
0051272	728.0	419.0	2292.0	1910.0	286.0	2739.0	3136.0	2362.0	875.0	5304.0	2451.0	3141.0	1598.0	2233.0	594.0	1298.0	1577.0	681.0	1326.0	1821.0	3870.0	898.0	5002.0	3497.0	762.0	5396.0	7131.0	5354.0	3963.0	3323.0	229.0	441.0	500.0	2100.0	79236.9	1029094.0	1234307.55844
0051273	1352.0	759.0	2498.0	1473.0	548.0	3437.0	6264.0	3989.0	1125.0	6159.0	2888.0	3094.0	2315.0	4079.0	736.0	1347.0	1965.0	702.0	1412.0	1299.0	4848.0	1279.0	5118.0	5002.0	902.0	5267.0	7433.0	6500.0	4253.0	4450.0	245.0	526.0	412.0	2483.0	96149.6	1242755.0	1511691.08031
0051274	803.0	581.0	2215.0	1553.0	508.0	2901.0	4484.0	3090.0	1065.0	5420.0	2600.0	3117.0	1558.0	2951.0	693.0	1257.0	1524.0	705.0	1321.0	1445.0	4581.0	1166.0	5268.0	3712.0	776.0	5228.0	6755.0	5598.0	3625.0	4067.0	198.0	444.0	475.0	2333.0	84013.7	1149174.0	1417727.56821
0051275	1046.0	513.0	2638.0	2195.0	372.0	2895.0	3823.0	2389.0	1191.0	5180.0	2610.0	3853.0	1587.0	2770.0	550.0	1383.0	2052.0	666.0	1403.0	2172.0	4076.0	1223.0	4839.0	3740.0	801.0	4806.0	7209.0	5370.0	4015.0	3936.0	228.0	428.0	421.0	2279.0	84652.4	1086262.0	1393134.925
0051276	1352.0	648.0	2784.0	1801.0	390.0	3856.0	6115.0	5084.0	1479.0	6123.0	2928.0	3695.0	1836.0	4250.0	692.0	1543.0	2103.0	875.0	1501.0	1740.0	4865.0	1486.0	6315.0	4453.0	1178.0	8298.0	8553.0	6048.0	4558.0	5152.0	270.0	497.0	507.0	2800.0	105696.0	1351856.0	1673506.106
0051277	1205.0	842.0	2507.0	1812.0	412.0	3609.0	4946.0	3987.0	1413.0	5134.0	2957.0	4041.0	2052.0	4016.0	672.0	1378.0	2313.0	782.0	1446.0	1975.0	4574.0	1608.0	5741.0	4523.0	1083.0	6662.0	8586.0	6702.0	4166.0	5761.0	308.0	454.0	607.0	2526.0	100798.0	1280644.0	1495099.73247
0051278	1110.0	528.0	2036.0	1431.0	369.0	3190.0	4415.0	3163.0	1123.0	5698.0	2672.0	2902.0	1799.0	3357.0	728.0	1409.0	1534.0	780.0	1340.0	1327.0	4337.0	1225.0	5352.0	4010.0	718.0	4400.0	7168.0	5808.0	4016.0	4789.0	236.0	498.0	421.0	2176.0	86065.4	1224620.0	1469302.6987
0051279	1265.0	638.0	2791.0	1607.0	314.0	3030.0	4266.0	3668.0	1166.0	4781.0	3162.0	3306.0	1903.0	3483.0	691.0	1410.0	1550.0	847.0	1577.0	1678.0	3876.0	1469.0	4583.0	4062.0	857.0	6807.0	7458.0	5837.0	4053.0	4324.0	280.0	495.0	548.0	2593.0	90371.8	1236207.0	1527292.99372
0051280	1230.0	761.0	2620.0	1573.0	682.0	3583.0	5164.0	3333.0	1337.0	5297.0	3148.0	3269.0	2003.0	3114.0	781.0	1668.0	2008.0	750.0	1288.0	1464.0	4291.0	1593.0	5447.0	4456.0	855.0	6112.0	8552.0	6014.0	3888.0	4983.0	291.0	487.0	422.0	2402.0	94856.9	1168020.0	1449500.49276
0051281	1153.0	678.0	2565.0	1822.0	414.0	3359.0	4901.0	3984.0	1161.0	4609.0	2679.0	3335.0	1848.0	3828.0	660.0	1501.0	1749.0	614.0	1190.0	1900.0	4736.0	1268.0	5303.0	4298.0	764.0	5616.0	7077.0	5814.0	4946.0	5245.0	285.0	433.0	546.0	2254.0	92535.2	1170096.0	1452454.83261
0051282	959.0	652.0	1898.0	1465.0	346.0	3043.0	4628.0	2865.0	840.0	4819.0	2047.0	2663.0	1389.0	2625.0	566.0	1401.0	1574.0	495.0	1223.0	1347.0	3533.0	1021.0	3796.0	3364.0	776.0	4747.0	6445.0	5123.0	3228.0	3353.0	243.0	395.0	367.0	1874.0	75109.5	975027.0	1225343.21196
0051291	1095.0	863.0	2544.0	2026.0	445.0	3893.0	4274.0	2615.0	835.0	6279.0	2746.0	3253.0	1669.0	3111.0	925.0	1534.0	1676.0	786.0	1665.0	1790.0	4503.0	1163.0	5739.0	3881.0	868.0	6774.0	9028.0	6037.0	5142.0	4063.0	266.0	450.0	619.0	2536.0	95089.6	1299778.0	1686346.42908
0051292	815.0	337.0	1924.0	1427.0	377.0	2808.0	4189.0	2985.0	833.0	5352.0	1783.0	3143.0	1191.0	2833.0	628.0	1265.0	1331.0	539.0	1163.0	1289.0	3794.0	820.0	4059.0	3302.0	409.0	4106.0	5970.0	4826.0	3224.0	3223.0	240.0	481.0	385.0	1958.0	72996.1	1042292.0	1375511.82849
0051293	1095.0	493.0	2184.0	1778.0	406.0	3521.0	5301.0	3620.0	970.0	6144.0	2246.0	3184.0	1425.0	3818.0	588.0	1424.0	1613.0	728.0	1733.0	1371.0	3732.0	983.0	4792.0	3765.0	749.0	7294.0	7911.0	5389.0	4127.0	3527.0	305.0	336.0	482.0	2235.0	89266.4	1083960.0	1231425.8328
0051294	1106.0	797.0	3243.0	1876.0	403.0	3709.0	5690.0	3996.0	1241.0	6636.0	3286.0	3497.0	2335.0	4256.0	705.0	1568.0	2693.0	850.0	2147.0	1760.0	5006.0	1438.0	6032.0	5092.0	1275.0	6688.0	10021.0	6840.0	5550.0	5008.0	295.0	444.0	576.0	2931.0	108979.0	1366634.0	1740055.79633
0051295	1041.0	517.0	1923.0	1162.0	424.0	3835.0	4767.0	3621.0	946.0	5242.0	2763.0	2883.0	1962.0	3446.0	661.0	1496.0	1856.0	714.0	1335.0	1166.0	4824.0	1251.0	4866.0	3822.0	826.0	6124.0	7012.0	6239.0	3819.0	5265.0	251.0	450.0	425.0	2466.0	89401.8	1214005.0	1490983.61435
0051296	268.0	318.0	828.0	216.0	0.0	221.0	1258.0	843.0	45.0	1050.0	386.0	90.0	436.0	1191.0	0.0	640.0	313.0	73.0	157.0	92.0	1368.0	549.0	1806.0	678.0	614.0	1511.0	4018.0	1471.0	1467.0	1506.0	14.0	0.0	147.0	366.0	23711.5	518033.0	1435763.38173
0051297	836.0	543.0	2626.0	1491.0	416.0	2776.0	4047.0	2892.0	1044.0	5528.0	2529.0	3101.0	1623.0	2672.0	751.0	1343.0	1600.0	614.0	1378.0	1250.0	4177.0	1185.0	5211.0	4286.0	678.0	4806.0	7501.0	5273.0	3851.0	5138.0	224.0	416.0	409.0	2315.0	84530.2	1108219.0	1460165.48316
0051298	1935.0	867.0	2718.0	1801.0	528.0	3802.0	5838.0	4568.0	1408.0	6244.0	3171.0	3378.0	2353.0	4461.0	725.0	1631.0	2285.0	894.0	2166.0	1775.0	5007.0	1370.0	5572.0	5455.0	1286.0	7805.0	10030.0	6120.0	5459.0	6236.0	253.0	463.0	546.0	2834.0	110979.0	1414579.0	1705666.38998
0051299	1256.0	871.0	2536.0	1642.0	413.0	3680.0	4410.0	4316.0	1205.0	5665.0	3015.0	3265.0	2001.0	4061.0	603.0	1547.0	1541.0	755.0	1224.0	1497.0	4426.0	1632.0	5852.0	4768.0	1199.0	6894.0	8310.0	6686.0	4562.0	5383.0	317.0	505.0	420.0	2256.0	98705.7	1221483.0	1629541.65303
0051300	1000.0	670.0	2717.0	1849.0	397.0	3977.0	4446.0	3482.0	1049.0	7080.0	3060.0	3663.0	2087.0	2955.0	783.0	1524.0	1621.0	794.0	1370.0	1817.0	4130.0	1237.0	5041.0	4111.0	1020.0	6902.0	8725.0	5538.0	4239.0	4784.0	268.0	433.0	523.0	2562.0	95845.8	1258951.0	1579853.23345
